gid	pegs	rnas	scientific_name	complete	prokaryotic	dna_size	contigs	domain	genetic_code	gc_content	phenotype	g_source_id	taxonomy
kb|g.8589	16	0	Salmonella enterica subsp. enterica serovar Brandenburg	1	1	13325	2	Bacteria	11	56.0750469043152		149387	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Salmonella : Salmonella enterica subsp. enterica serovar Brandenburg
kb|g.859	6849	72	Burkholderia pseudomallei 1710b	1	1	7308054	2	Bacteria	11	67.9781512287676		320372.6	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Burkholderiaceae : Burkholderia : pseudomallei group : Burkholderia pseudomallei 1710b
kb|g.8590	64	0	Salmonella enterica subsp. enterica serovar Enteritidis	1	1	48748	5	Bacteria	11	44.4038729794043		149539	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Salmonella : Salmonella enterica subsp. enterica serovar Enteritidis
kb|g.8591	5	0	Clostridium difficile	1	1	6830	1	Bacteria	11	24.4948755490483		1496	Bacteria : Firmicutes : Clostridia : Clostridiales : Clostridiaceae : Clostridium : Clostridium difficile
kb|g.8592	6	0	Garlic virus X	1	0	8106	1	Viruses	11	46.7184801381693		150284	Viruses : ssRNA positive-strand viruses, no DNA stage : Tymovirales : Alphaflexiviridae : Allexivirus : Garlic virus X
kb|g.8593	8	0	Garlic virus E	1	0	8451	1	Viruses	11	49.9704177020471		150285	Viruses : ssRNA positive-strand viruses, no DNA stage : Tymovirales : Alphaflexiviridae : Allexivirus : Garlic virus E
kb|g.8594	5	0	Tulare apple mosaic virus	1	0	8632	3	Viruses	11	44.3466172381835		151043	Viruses : ssRNA positive-strand viruses, no DNA stage : Bromoviridae : Ilarvirus : Tulare apple mosaic virus
kb|g.8595	80	0	Synechococcus phage P60	1	0	47872	1	Viruses	11	53.2085561497326		151528	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Podoviridae : Autographivirinae : unassigned Autographivirinae : Synechococcus phage P60
kb|g.8596	62	0	Lactococcus phage bIL285	1	0	35538	1	Viruses	11	35.18768642017		151535	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Siphoviridae : Lactococcus phage bIL285
kb|g.8597	29	0	Lactococcus phage bIL310	1	0	14957	1	Viruses	11	35.876178378017		151538	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Siphoviridae : Lactococcus phage bIL310
kb|g.8598	89	0	Cercopithecine herpesvirus 17	1	0	133719	1	Viruses	11	52.4749661603811		154334	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Herpesviridae : Gammaherpesvirinae : Rhadinovirus : Macacine herpesvirus 5
kb|g.8599	10	0	Little cherry virus 2	1	0	15045	1	Viruses	11	40.844134263875		154339	Viruses : ssRNA positive-strand viruses, no DNA stage : Closteroviridae : Ampelovirus : Little cherry virus 2
kb|g.86	1929	6	Pseudomonas fluorescens HK44	1	1	1985042	35	Bacteria	11	58.6481293594795		1042209.3	Bacteria : Proteobacteria : Gammaproteobacteria : Pseudomonadales : Pseudomonadaceae : Pseudomonas : Pseudomonas fluorescens HK44
kb|g.860	5719	131	Burkholderia pseudomallei 668	1	1	7071938	105	Bacteria	11	68.3055196468069		320373.3	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Burkholderiaceae : Burkholderia : pseudomallei group : Burkholderia pseudomallei 668
kb|g.8600	2	0	Panicum mosaic satellite virus	1	0	826	1	Viruses	11	57.9903147699758		154834	Viruses : Satellites : Satellite Viruses : Panicum mosaic satellite virus
kb|g.8601	2	0	Eimeria brunetti RNA virus 1	1	0	5358	1	Viruses	11	56.1030235162374		155414	Viruses : dsRNA viruses : Totiviridae : Eimeria brunetti RNA virus 1
kb|g.8602	64	0	Microscilla sp. PRE1	1	1	101648	1	Bacteria	11	41.5040138517236		155537	Bacteria : Bacteroidetes : Cytophagia : Cytophagales : Cytophagaceae : Microscilla : Microscilla sp. PRE1
kb|g.8604	1	0	Pestivirus Giraffe-1	1	0	12602	1	Viruses	11	46.2863037613077		155905	Viruses : ssRNA positive-strand viruses, no DNA stage : Flaviviridae : Pestivirus : Pestivirus Giraffe-1
kb|g.8605	1	0	Pestivirus Reindeer-1	1	0	12318	1	Viruses	11	45.9246630946582		155906	Viruses : ssRNA positive-strand viruses, no DNA stage : Flaviviridae : Pestivirus : Pestivirus Reindeer-1
kb|g.8608	6	0	Beet mild yellowing virus	1	0	5722	1	Viruses	11	48.0601188395666		156690	Viruses : ssRNA positive-strand viruses, no DNA stage : Luteoviridae : Polerovirus : Beet mild yellowing virus
kb|g.8609	4	0	Acinetobacter sp. EB104	1	1	4379	1	Bacteria	11	49.7373829641471		156739	Bacteria : Proteobacteria : Gammaproteobacteria : Pseudomonadales : Moraxellaceae : Acinetobacter : Acinetobacter sp. EB104
kb|g.861	6664	71	Burkholderia pseudomallei 668	1	1	7040403	2	Bacteria	11	68.2891590154711		320373.5	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Burkholderiaceae : Burkholderia : pseudomallei group : Burkholderia pseudomallei 668
kb|g.8611	1	0	Scallion mosaic virus	1	0	9324	1	Viruses	11	42.2994422994423		157018	Viruses : ssRNA positive-strand viruses, no DNA stage : Potyviridae : Potyvirus : Scallion mosaic virus
kb|g.8612	37	0	Haemophilus phage HP2	1	0	31508	1	Viruses	11	39.9358892979561		157239	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Myoviridae : Peduovirinae : P2-like viruses : Haemophilus phage HP2
kb|g.8613	7	0	Avian paramyxovirus 6	1	0	16236	1	Viruses	11	46.3476225671348		157619	Viruses : ssRNA negative-strand viruses : Mononegavirales : Paramyxoviridae : Paramyxovirinae : Avulavirus : Avian paramyxovirus 6
kb|g.8614	45	0	Sulfolobus islandicus rod-shaped virus 1	1	0	32308	1	Viruses	11	25.2692831496843		157898	Viruses : dsDNA viruses, no RNA stage : Rudiviridae : Rudivirus : Sulfolobus islandicus rod-shaped virus 1
kb|g.8615	56	0	Streptococcus phage SM1	1	0	34692	1	Viruses	11	39.1502363657327		157924	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Siphoviridae : Streptococcus phage SM1
kb|g.8616	3	0	Lactobacillus casei	1	1	8432	2	Bacteria	11	41.2120493358634		1582	Bacteria : Firmicutes : Lactobacillales : Lactobacillaceae : Lactobacillus : Lactobacillus casei
kb|g.8617	4	0	Penicillium chrysogenum virus	1	0	12640	4	Viruses	11	50.7594936708861		158372	Viruses : dsRNA viruses : Chrysoviridae : Chrysovirus : Penicillium chrysogenum virus
kb|g.8618	105	0	Gordonia westfalica	1	1	101016	1	Bacteria	11	66.004395343312		158898	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Corynebacterineae : Gordoniaceae : Gordonia : Gordonia westfalica
kb|g.8619	86	1	Lactobacillus plantarum	1	1	93875	16	Bacteria	11	37.9834886817577		1590	Bacteria : Firmicutes : Lactobacillales : Lactobacillaceae : Lactobacillus : Lactobacillus plantarum
kb|g.862	6074	126	Burkholderia pseudomallei S13	1	1	7388786	169	Bacteria	11	68.0957061146445		320374.3	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Burkholderiaceae : Burkholderia : pseudomallei group : Burkholderia pseudomallei S13
kb|g.8620	8	0	Simian immunodeficiency virus SIV-mnd 2	1	0	9518	1	Viruses	11	43.958814877075		159122	Viruses : Retro-transcribing viruses : Retroviridae : Orthoretrovirinae : Lentivirus : Primate lentivirus group : Simian immunodeficiency virus SIV-mnd 2
kb|g.8621	6	0	Planaria asexual strain-specific virus-like element type 1	1	0	7610	2	Viruses	11	36.557161629435		159252	Viruses : unclassified viruses : Planaria asexual strain-specific virus-like element type 1
kb|g.8622	44	0	Lactobacillus gasseri	1	1	33333	1	Bacteria	11	39.5253952539525		1596	Bacteria : Firmicutes : Lactobacillales : Lactobacillaceae : Lactobacillus : Lactobacillus gasseri
kb|g.8623	42	0	Lactobacillus reuteri	1	1	42564	5	Bacteria	11	38.8849732168029		1598	Bacteria : Firmicutes : Lactobacillales : Lactobacillaceae : Lactobacillus : Lactobacillus reuteri
kb|g.8624	23	0	Lactobacillus sakei	1	1	24933	4	Bacteria	11	36.971082501103		1599	Bacteria : Firmicutes : Lactobacillales : Lactobacillaceae : Lactobacillus : Lactobacillus sakei
kb|g.8625	1	0	Lactobacillus farciminis	1	1	2396	1	Bacteria	11	37.8964941569282		1612	Bacteria : Firmicutes : Lactobacillales : Lactobacillaceae : Lactobacillus : Lactobacillus farciminis
kb|g.8626	51	0	Micrococcus sp. 28	1	1	50709	1	Bacteria	11	68.0175116843164		161213	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Micrococcineae : Micrococcaceae : Micrococcus : Micrococcus sp. 28
kb|g.8627	8	0	Sri Lankan cassava mosaic virus	1	0	5466	2	Viruses	11	44.7859495060373		161378	Viruses : ssDNA viruses : Geminiviridae : Begomovirus : Sri Lankan cassava mosaic virus
kb|g.8629	1	0	Tamana bat virus	1	0	10053	1	Viruses	11	38.4263403959017		161675	Viruses : ssRNA positive-strand viruses, no DNA stage : Flaviviridae : Flavivirus : Tamana bat virus
kb|g.863	6719	61	Burkholderia pseudomallei S13	1	1	7398556	72	Bacteria	11	68.0080275123957		320374.4	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Burkholderiaceae : Burkholderia : pseudomallei group : Burkholderia pseudomallei S13
kb|g.8630	15	0	Pseudomonas phage phi12	1	0	13173	3	Viruses	11	55.2114172929477		161736	Viruses : dsRNA viruses : Cystoviridae : Cystovirus : Pseudomonas phage phi12
kb|g.8631	8	6	Tioman virus	1	0	15522	1	Viruses	11	43.4157969333849		162013	Viruses : ssRNA negative-strand viruses : Mononegavirales : Paramyxoviridae : Paramyxovirinae : Tioman virus
kb|g.8632	10512	0	Aspergillus nidulans fgsc a4 1	1	0	30068514	248		11	50.3242561305158		162425	
kb|g.8634	5	0	Capsicum chlorosis virus	1	0	17212	3	Viruses	11	33.6393214036719		163325	Viruses : ssRNA negative-strand viruses : Bunyaviridae : Tospovirus : Capsicum chlorosis virus
kb|g.8635	5977	90	Cupriavidus taiwanensis	1	1	6480972	5	Bacteria	11	66.9845356529854		164546	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Burkholderiaceae : Cupriavidus : Cupriavidus taiwanensis
kb|g.8636	263	0	Sphingomonas sp. KA1	1	1	254797	1	Bacteria	11	62.8869256702394		164608	Bacteria : Proteobacteria : Alphaproteobacteria : Sphingomonadales : Sphingomonadaceae : Sphingomonas : Sphingomonas sp. KA1
kb|g.8637	4	0	Helminthosporium victoriae 145S virus	1	0	12481	4	Viruses	11	45.7094784071789		164750	Viruses : dsRNA viruses : Chrysoviridae : Chrysovirus : Helminthosporium victoriae 145S virus
kb|g.864	4858	134	Burkholderia mallei 10229	1	1	5742303	2	Bacteria	11	68.4673205158279		320386.3	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Burkholderiaceae : Burkholderia : pseudomallei group : Burkholderia mallei
kb|g.8640	2	0	Pyrococcus sp. JT1	1	1	3373	1	Archaea	11	42.6919656092499		165215	Archaea : Euryarchaeota : Thermococci : Thermococcales : Thermococcaceae : Pyrococcus : Pyrococcus sp. JT1
kb|g.8641	4	0	Cucumber leaf spot virus	1	0	4433	1	Viruses	11	46.7177983307016		165432	Viruses : ssRNA positive-strand viruses, no DNA stage : Tombusviridae : Aureusvirus : Cucumber leaf spot virus
kb|g.8642	5958	38	Crocosphaera watsonii WH 8501	1	1	6238156	323	Bacteria	11	37.1103736424674		165597	Bacteria : Cyanobacteria : Chroococcales : Crocosphaera : Crocosphaera watsonii WH 8501
kb|g.8643	10	0	Melon chlorotic leaf curl virus	1	0	7987	3	Viruses	11	43.0324276950044		165826	Viruses : ssDNA viruses : Geminiviridae : Begomovirus : Melon chlorotic leaf curl virus
kb|g.8644	7	0	Pelargonium line pattern virus	1	0	3884	1	Viruses	11	50.5149330587024		167019	Viruses : ssRNA positive-strand viruses, no DNA stage : Tombusviridae : Pelargonium line pattern virus
kb|g.8645	6	0	Pelargonium chlorotic ring pattern virus	1	0	3904	1	Viruses	11	50.0768442622951		167021	Viruses : ssRNA positive-strand viruses, no DNA stage : Tombusviridae : Pelargonium chlorotic ring pattern virus
kb|g.8646	5	0	Tulip virus X	1	0	6056	1	Viruses	11	57.1169088507266		167132	Viruses : ssRNA positive-strand viruses, no DNA stage : Tymovirales : Alphaflexiviridae : Potexvirus : Tulip virus X
kb|g.8647	2	0	Strawberry mottle virus	1	0	12655	2	Viruses	11	45.5393125246938		167161	Viruses : ssRNA positive-strand viruses, no DNA stage : Picornavirales : Secoviridae : unassigned Secoviridae : Strawberry mottle virus
kb|g.865	5055	131	Burkholderia mallei 10399	1	1	5933772	106	Bacteria	11	68.4557310257287		320387.3	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Burkholderiaceae : Burkholderia : pseudomallei group : Burkholderia mallei
kb|g.8652	8	0	Grapevine rootstock stem lesion associated virus	1	0	16527	1	Viruses	11	46.3060446542022		167634	Viruses : ssRNA positive-strand viruses, no DNA stage : Closteroviridae : Closterovirus : unclassified Closterovirus : Grapevine rootstock stem lesion associated virus
kb|g.8654	5	0	Sugarcane striate mosaic associated virus	1	0	8146	1	Viruses	11	39.5777068499877		167927	Viruses : ssRNA positive-strand viruses, no DNA stage : Tymovirales : Betaflexiviridae : unassigned Betaflexiviridae : Sugarcane striate mosaic-associated virus
kb|g.8655	16	0	Laribacter hongkongensis	1	1	23931	2	Bacteria	11	58.6310643098909		168471	Bacteria : Proteobacteria : Betaproteobacteria : Neisseriales : Neisseriaceae : Laribacter : Laribacter hongkongensis
kb|g.8656	8	0	Bifidobacterium breve	1	1	10956	2	Bacteria	11	56.5991237677985		1685	Bacteria : Actinobacteria : Actinobacteridae : Bifidobacteriales : Bifidobacteriaceae : Bifidobacterium : Bifidobacterium breve
kb|g.8657	3	0	Bifidobacterium catenulatum	1	1	2540	1	Bacteria	11	63.6614173228346		1686	Bacteria : Actinobacteria : Actinobacteridae : Bifidobacteriales : Bifidobacteriaceae : Bifidobacterium : Bifidobacterium catenulatum
kb|g.8658	6	0	Bifidobacterium pseudolongum subsp. globosum	1	1	4815	1	Bacteria	11	59.2731048805815		1690	Bacteria : Actinobacteria : Actinobacteridae : Bifidobacteriales : Bifidobacteriaceae : Bifidobacterium : Bifidobacterium pseudolongum subsp. globosum
kb|g.8659	306	0	Pseudomonas phage phiKZ	1	0	280334	1	Viruses	11	36.8332061041472		169683	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Myoviridae : phiKZ-like viruses : Pseudomonas phage phiKZ
kb|g.866	4534	150	Burkholderia mallei SAVP1	1	1	5298387	96	Bacteria	11	68.3696755257779		320388.3	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Burkholderiaceae : Burkholderia : pseudomallei group : Burkholderia mallei SAVP1
kb|g.8660	1	0	Ageratum leaf curl disease associated satellite DNA beta	1	0	1351	1	Viruses	11	36.0473723168024		169687	Viruses : Satellites : Satellite Nucleic Acids : Single stranded DNA satellites : Begomovirus-associated DNA beta-like sequences : Ageratum yellow leaf curl betasatellite
kb|g.8661	1	0	Zinnia leaf curl disease associated sequence	1	0	1350	1	Viruses	11	36.5925925925926		169688	Viruses : Satellites : Satellite Nucleic Acids : Single stranded DNA satellites : Begomovirus-associated DNA beta-like sequences : Zinnia leaf curl disease associated sequence
kb|g.8662	1	0	Chilli leaf curl virus satellite DNA beta	1	0	1387	1	Viruses	11	40.0144196106705		169690	Viruses : Satellites : Satellite Nucleic Acids : Single stranded DNA satellites : Begomovirus-associated DNA beta-like sequences : Chilli leaf curl betasatellite
kb|g.8663	1	0	Tobacco leaf curl disease associated sequence	1	0	1356	1	Viruses	11	37.0206489675516		169691	Viruses : Satellites : Satellite Nucleic Acids : Single stranded DNA satellites : Begomovirus-associated DNA beta-like sequences : Tobacco leaf curl disease associated sequence
kb|g.8664	5	0	Scallion virus X	1	0	6985	1	Viruses	11	52.7415891195419		169766	Viruses : ssRNA positive-strand viruses, no DNA stage : Tymovirales : Alphaflexiviridae : Potexvirus : Scallion virus X
kb|g.8665	119	0	Adoxophyes orana granulovirus	1	0	99657	1	Viruses	11	34.4913051767563		170617	Viruses : dsDNA viruses, no RNA stage : Baculoviridae : Betabaculovirus : Adoxophyes orana granulovirus
kb|g.8667	19	0	Corynebacterium diphtheriae	1	1	19291	2	Bacteria	11	55.0930485718729		1717	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Corynebacterineae : Corynebacteriaceae : Corynebacterium : Corynebacterium diphtheriae
kb|g.8668	1	0	Alkhurma hemorrhagic fever virus	1	0	10685	1		11	54.0664482919981		172148	
kb|g.8669	8	0	Blueberry red ringspot virus	1	0	8303	1	Viruses	11	31.1212814645309		172220	Viruses : Retro-transcribing viruses : Caulimoviridae : Soymovirus : Blueberry red ringspot virus
kb|g.867	5095	66	Burkholderia mallei SAVP1	1	1	5232401	2	Bacteria	11	68.4037977976076		320388.7	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Burkholderiaceae : Burkholderia : pseudomallei group : Burkholderia mallei SAVP1
kb|g.8670	1	0	Ljungan virus	1	0	7590	1	Viruses	11	42.5296442687747		172314	Viruses : ssRNA positive-strand viruses, no DNA stage : Picornavirales : Picornaviridae : Parechovirus : Ljungan virus
kb|g.8671	1	0	Corynebacterium renale	1	1	4683	2	Bacteria	11	51.5908605594704		1724	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Corynebacterineae : Corynebacteriaceae : Corynebacterium : Corynebacterium renale
kb|g.8672	67	0	Yersinia phage PY54	1	0	46339	1	Viruses	11	44.5736852327413		172667	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Siphoviridae : Yersinia phage PY54
kb|g.8673	34	0	Fowl adenovirus 9	1	0	45063	1	Viruses	11	53.7824823025542		172864	Viruses : dsDNA viruses, no RNA stage : Adenoviridae : Aviadenovirus : Fowl adenovirus D : Fowl adenovirus 9
kb|g.8674	65	0	Enterobacteria phage ST64T	1	0	40679	1	Viruses	11	47.5232921163254		173443	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Podoviridae : P22-like viruses : Salmonella phage ST64T
kb|g.8675	55	0	Temperate phage phiNIH1.1	1	0	41796	1	Viruses	11	38.5706766197722		173707	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Siphoviridae : Temperate phage phiNIH1.1
kb|g.8676	35	0	Methanothermobacter prophage psiM100	1	0	28798	1	Viruses	11	45.3746787971387		173824	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Siphoviridae : Methanothermobacter phage psiM100
kb|g.8677	2	0	Cycas necrotic stunt virus	1	0	12138	2	Viruses	11	44.8755972977426		173976	Viruses : ssRNA positive-strand viruses, no DNA stage : Picornavirales : Secoviridae : Comovirinae : Nepovirus : Subgroup B : Cycas necrotic stunt virus
kb|g.8678	6	0	Citrus yellow mosaic virus	1	0	7559	1	Viruses	11	43.6168805397539		174178	Viruses : Retro-transcribing viruses : Caulimoviridae : Badnavirus : Citrus yellow mosaic virus
kb|g.8679	3	0	Propionibacterium freudenreichii	1	1	5606	2	Bacteria	11	63.1109525508384		1744	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium freudenreichii
kb|g.868	5106	119	Burkholderia mallei NCTC 10247	1	1	5976679	408	Bacteria	11	68.4587209719645		320389.3	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Burkholderiaceae : Burkholderia : pseudomallei group : Burkholderia mallei NCTC 10247
kb|g.8680	6	0	Propionibacterium acidipropionici	1	1	6868	1	Bacteria	11	65.3465346534653		1748	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acidipropionici
kb|g.8681	10	0	Propionibacterium jensenii	1	1	6868	1	Bacteria	11	65.3465346534653		1749	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium jensenii
kb|g.8682	38	0	Simian adenovirus 25	1	0	36519	1	Viruses	11	58.8652482269504		175567	Viruses : dsDNA viruses, no RNA stage : Adenoviridae : Mastadenovirus : Human adenovirus E : Simian adenovirus 25
kb|g.8683	7	0	Cestrum yellow leaf curling virus	1	0	8253	1	Viruses	11	36.7139222101054		175814	Viruses : Retro-transcribing viruses : Caulimoviridae : Caulimovirus : Cestrum yellow leaf curling virus
kb|g.8684	72	0	Sulfolobus islandicus filamentous virus	1	0	40047	1	Viruses	11	33.3383274652284		176106	Viruses : dsDNA viruses, no RNA stage : Lipothrixviridae : Betalipothrixvirus : Sulfolobus islandicus filamentous virus
