mid	mod_date	name	version	type	status	reaction_count	compound_count	annotation_count	gid	pegs	rnas	scientific_name	complete	prokaryotic	dna_size	contigs	domain	genetic_code	gc_content	phenotype	g_source_id	taxonomy
kb|fm.3786	1351026960	Canine adenovirus type 2	0	Singlegenome	Reconstruction started	22	95	33	kb|g.8238	31	0	Canine adenovirus type 2	1	0	31323	1	Viruses	11	50.3431982887974		10514	Viruses : dsDNA viruses, no RNA stage : Adenoviridae : Mastadenovirus : Canine adenovirus : Canine adenovirus 2
kb|fm.3796	1351026962	Chlamydia phage Chp2	0	Singlegenome	Reconstruction started	22	95	8	kb|g.8239	8	0	Chlamydia phage Chp2	1	0	4563	1	Viruses	11	40.9379793995179		105154	Viruses : ssDNA viruses : Microviridae : Gokushovirinae : Chlamydiamicrovirus : Chlamydia phage Chp2
kb|fm.654	1351014518	Borrelia hermsii DAH	0	Singlegenome	Reconstruction started	287	429	894	kb|g.824	856	34	Borrelia hermsii DAH	1	1	922307	1	Bacteria	11	29.8277037906033		314723.4	Bacteria : Spirochaetes : Spirochaetales : Spirochaetaceae : Borrelia : Borrelia hermsii DAH
kb|fm.3780	1351026959	Human adenovirus type 7	0	Singlegenome	Reconstruction started	22	95	42	kb|g.8240	37	2	Human adenovirus type 7	1	0	35514	1	Viruses	11	51.2671059300558		10519	Viruses : dsDNA viruses, no RNA stage : Adenoviridae : Mastadenovirus : Human adenovirus B : Human adenovirus 7
kb|fm.3791	1351026961	Human adenovirus type 35	0	Singlegenome	Reconstruction started	22	95	41	kb|g.8241	37	1	Human adenovirus type 35	1	0	34794	1	Viruses	11	48.8848652066448		10522	Viruses : dsDNA viruses, no RNA stage : Adenoviridae : Mastadenovirus : Human adenovirus B : Human adenovirus B2 : Human adenovirus 35
kb|fm.3757	1351026968	Listonella anguillarum serovar O2	0	Singlegenome	Reconstruction started	22	95	10	kb|g.8242	10	0	Listonella anguillarum serovar O2	1	1	7941	1	Bacteria	11	41.657222012341		105260	Bacteria : Proteobacteria : Gammaproteobacteria : Vibrionales : Vibrionaceae : Listonella : Listonella anguillarum serovar O2
kb|fm.3754	1351026967	Human adenovirus 1	0	Singlegenome	Reconstruction started	22	95	41	kb|g.8243	36	2	Human adenovirus 1	1	0	36001	1	Viruses	11	55.2651315241243		10533	Viruses : dsDNA viruses, no RNA stage : Adenoviridae : Mastadenovirus : Human adenovirus 1
kb|fm.3773	1351026974	Human adenovirus type 11	0	Singlegenome	Reconstruction started	22	95	40	kb|g.8244	37	0	Human adenovirus type 11	1	0	34794	1	Viruses	11	48.8819911478991		10541	Viruses : dsDNA viruses, no RNA stage : Adenoviridae : Mastadenovirus : Human adenovirus B : Human adenovirus B2 : Human adenovirus 11
kb|fm.3763	1351026973	Bovine papillomavirus - 3	0	Singlegenome	Reconstruction started	22	95	8	kb|g.8245	8	0	Bovine papillomavirus - 3	1	0	7276	1	Viruses	11	43.1143485431556		10561	Viruses : dsDNA viruses, no RNA stage : Papillomaviridae : Xipapillomavirus : Bovine papillomavirus 3
kb|fm.3768	1351026974	Deer papillomavirus	0	Singlegenome	Reconstruction started	22	95	9	kb|g.8246	9	0	Deer papillomavirus	1	0	8374	1	Viruses	11	47.5161213279197		10564	Viruses : dsDNA viruses, no RNA stage : Papillomaviridae : Deltapapillomavirus : Deer papillomavirus
kb|fm.3778	1351026977	Mastomys natalensis papillomavirus	0	Singlegenome	Reconstruction started	22	95	6	kb|g.8247	6	0	Mastomys natalensis papillomavirus	1	0	7687	1	Viruses	11	50.1626122024197		10567	Viruses : dsDNA viruses, no RNA stage : Papillomaviridae : Iotapapillomavirus : Mastomys natalensis papillomavirus
kb|fm.3789	1351026982	Aeromonas bestiarum	0	Singlegenome	Reconstruction started	22	95	16	kb|g.8248	16	0	Aeromonas bestiarum	1	1	24716	1	Bacteria	11	54.0055025084965		105751	Bacteria : Proteobacteria : Gammaproteobacteria : Aeromonadales : Aeromonadaceae : Aeromonas : Aeromonas bestiarum
kb|fm.3784	1351026979	Human papillomavirus type 6b	0	Singlegenome	Reconstruction started	22	95	9	kb|g.8249	9	0	Human papillomavirus type 6b	1	0	7902	1	Viruses	11	40.863072639838		10600	Viruses : dsDNA viruses, no RNA stage : Papillomaviridae : Alphapapillomavirus : Human papillomavirus type 6b
kb|fm.681	1351014527	Borrelia turicatae 91E135	0	Singlegenome	Reconstruction started	292	432	875	kb|g.825	837	34	Borrelia turicatae 91E135	1	1	917330	1	Bacteria	11	29.1189648218198		314724.4	Bacteria : Spirochaetes : Spirochaetales : Spirochaetaceae : Borrelia : Borrelia turicatae 91E135
kb|fm.3795	1351026985	Human papillomavirus type 49	0	Singlegenome	Reconstruction started	22	95	6	kb|g.8250	6	0	Human papillomavirus type 49	1	0	7560	1	Viruses	11	41.1111111111111		10616	Viruses : dsDNA viruses, no RNA stage : Papillomaviridae : Betapapillomavirus : Human papillomavirus type 49
kb|fm.3800	1351026986	Human papillomavirus type 7	0	Singlegenome	Reconstruction started	22	95	6	kb|g.8251	6	0	Human papillomavirus type 7	1	0	8027	1	Viruses	11	39.5166313691292		10620	Viruses : dsDNA viruses, no RNA stage : Papillomaviridae : Alphapapillomavirus : Human papillomavirus type 7
kb|fm.3774	1351026986	Human papillomavirus type 9	0	Singlegenome	Reconstruction started	22	95	7	kb|g.8252	7	0	Human papillomavirus type 9	1	0	7434	1	Viruses	11	40.9873553941351		10621	Viruses : dsDNA viruses, no RNA stage : Papillomaviridae : Betapapillomavirus : Human papillomavirus type 9
kb|fm.3783	1351026992	Cottontail rabbit papillomavirus	0	Singlegenome	Reconstruction started	22	95	10	kb|g.8253	10	0	Cottontail rabbit papillomavirus	1	0	7868	1	Viruses	11	46.44128113879		10623	Viruses : dsDNA viruses, no RNA stage : Papillomaviridae : Kappapapillomavirus : Cottontail rabbit papillomavirus
kb|fm.3779	1351026992	Bovine polyomavirus	0	Singlegenome	Reconstruction started	22	95	6	kb|g.8254	6	0	Bovine polyomavirus	1	0	4697	1	Viruses	11	41.3881200766447		10627	Viruses : dsDNA viruses, no RNA stage : Polyomaviridae : Polyomavirus : Bovine polyomavirus
kb|fm.3788	1351026997	Staphylococcus phage phiETA	0	Singlegenome	Reconstruction started	22	95	66	kb|g.8255	66	0	Staphylococcus phage phiETA	1	0	43081	1	Viruses	11	35.4309324296093		106284	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Siphoviridae : Staphylococcus phage phiETA
kb|fm.3794	1351026998	BK polyomavirus	0	Singlegenome	Reconstruction started	22	95	6	kb|g.8256	6	0	BK polyomavirus	1	0	5153	1	Viruses	11	39.5303706578692		10629	Viruses : dsDNA viruses, no RNA stage : Polyomaviridae : Polyomavirus : BK polyomavirus
kb|fm.3806	1351026999	JC polyomavirus	0	Singlegenome	Reconstruction started	22	95	6	kb|g.8257	6	0	JC polyomavirus	1	0	5130	1	Viruses	11	40.448343079922		10632	Viruses : dsDNA viruses, no RNA stage : Polyomaviridae : Polyomavirus : JC polyomavirus
kb|fm.3801	1351026999	Callitrichine herpesvirus 3	0	Singlegenome	Reconstruction started	22	95	82	kb|g.8258	72	5	Callitrichine herpesvirus 3	1	0	149696	1	Viruses	11	49.2538210773835		106331	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Herpesviridae : Gammaherpesvirinae : Lymphocryptovirus : Callitrichine herpesvirus 3
kb|fm.3810	1351027006	Murine polyomavirus	0	Singlegenome	Reconstruction started	22	95	6	kb|g.8259	6	0	Murine polyomavirus	1	0	5297	1	Viruses	11	47.2531621672645		10634	Viruses : dsDNA viruses, no RNA stage : Polyomaviridae : Polyomavirus : Murine polyomavirus
kb|fm.701	1351014538	Chlamydia trachomatis A/HAR-13	0	Singlegenome	Reconstruction started	456	580	1031	kb|g.826	984	41	Chlamydia trachomatis A/HAR-13	1	1	1051969	2	Bacteria	11	41.2667103308177		315277.5	Bacteria : Chlamydiae : Chlamydiales : Chlamydiaceae : Chlamydia/Chlamydophila group : Chlamydia : Chlamydia trachomatis A/HAR-13
kb|fm.3819	1351027011	Carnation etched ring virus	0	Singlegenome	Reconstruction started	22	95	6	kb|g.8261	6	0	Carnation etched ring virus	1	0	7932	1	Viruses	11	36.3590519415028		10640	Viruses : Retro-transcribing viruses : Caulimoviridae : Caulimovirus : Carnation etched ring virus
kb|fm.3815	1351027010	Figwort mosaic virus	0	Singlegenome	Reconstruction started	22	95	7	kb|g.8262	7	0	Figwort mosaic virus	1	0	7743	1	Viruses	11	35.3609711997934		10649	Viruses : Retro-transcribing viruses : Caulimoviridae : Caulimovirus : Figwort mosaic virus
kb|fm.3782	1351027014	Soybean chlorotic mottle virus	0	Singlegenome	Reconstruction started	22	95	9	kb|g.8263	9	0	Soybean chlorotic mottle virus	1	0	8178	1	Viruses	11	33.8102225483003		10651	Viruses : Retro-transcribing viruses : Caulimoviridae : Soymovirus : Soybean chlorotic mottle virus
kb|fm.3777	1351027012	Rice tungro bacilliform virus	0	Singlegenome	Reconstruction started	22	95	5	kb|g.8264	4	0	Rice tungro bacilliform virus	1	0	8002	1	Viruses	11	33.7040739815046		10654	Viruses : Retro-transcribing viruses : Caulimoviridae : Tungrovirus : Rice tungro bacilliform virus
kb|fm.3787	1351027018	Enterobacteria phage PRD1	0	Singlegenome	Reconstruction started	22	95	22	kb|g.8265	22	0	Enterobacteria phage PRD1	1	0	14925	1	Viruses	11	48.0871021775544		10658	Viruses : dsDNA viruses, no RNA stage : Tectiviridae : Tectivirus : Enterobacteria phage PRD1
kb|fm.3807	1351027025	Pseudoalteromonas phage PM2	0	Singlegenome	Reconstruction started	22	95	22	kb|g.8266	22	0	Pseudoalteromonas phage PM2	1	0	10079	1	Viruses	11	42.1668816350828		10661	Viruses : dsDNA viruses, no RNA stage : Corticoviridae : Corticovirus : Pseudoalteromonas phage PM2
kb|fm.3793	1351027023	Enterobacteria phage Mu	0	Singlegenome	Reconstruction started	22	95	55	kb|g.8267	55	0	Enterobacteria phage Mu	1	0	36717	1	Viruses	11	52.0549064466051		10677	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Myoviridae : Mu-like viruses : Enterobacteria phage Mu
kb|fm.3799	1351027024	Enterobacteria phage P1	0	Singlegenome	Reconstruction started	22	95	115	kb|g.8268	110	4	Enterobacteria phage P1	1	0	94800	1	Viruses	11	47.3111814345992		10678	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Myoviridae : P1-like viruses : Enterobacteria phage P1
kb|fm.3812	1351027027	Enterobacteria phage P2	0	Singlegenome	Reconstruction started	22	95	43	kb|g.8269	43	0	Enterobacteria phage P2	1	0	33593	1	Viruses	11	50.1681898014467		10679	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Myoviridae : Peduovirinae : P2-like viruses : Enterobacteria phage P2
kb|fm.696	1351014536	Rickettsia felis URRWXCal2	0	Singlegenome	Reconstruction started	421	572	1857	kb|g.827	1810	36	Rickettsia felis URRWXCal2	1	1	1587240	3	Bacteria	11	32.5134195206774		315456.7	Bacteria : Proteobacteria : Alphaproteobacteria : Rickettsiales : Rickettsiaceae : Rickettsieae : Rickettsia : spotted fever group : Rickettsia felis URRWXCal2
kb|fm.3832	1351027030	Haemophilus phage HP1	0	Singlegenome	Reconstruction started	22	95	42	kb|g.8270	42	0	Haemophilus phage HP1	1	0	32355	1	Viruses	11	40.0061814248184		10690	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Myoviridae : Peduovirinae : P2-like viruses : Haemophilus phage HP1
kb|fm.3838	1351027030	Porcine enterovirus B	0	Singlegenome	Reconstruction started	22	95	2	kb|g.8271	1	0	Porcine enterovirus B	1	0	7388	1	Viruses	11	45.6821873308067		106966	Viruses : ssRNA positive-strand viruses, no DNA stage : Picornavirales : Picornaviridae : Enterovirus : Porcine enterovirus B
kb|fm.3809	1351027037	Pseudomonas phage D3112	0	Singlegenome	Reconstruction started	22	95	55	kb|g.8272	55	0	Pseudomonas phage D3112	1	0	37611	1	Viruses	11	64.3402196166015		10708	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Siphoviridae : Pseudomonas phage D3112
kb|fm.3798	1351027035	Streptomyces phage phiC31	0	Singlegenome	Reconstruction started	22	95	54	kb|g.8273	53	1	Streptomyces phage phiC31	1	0	41491	1	Viruses	11	63.6186160854161		10719	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Siphoviridae : PhiC31-like viruses : Streptomyces phage phiC31
kb|fm.3803	1351027036	Bacillus phage SPP1	0	Singlegenome	Reconstruction started	22	95	101	kb|g.8274	101	0	Bacillus phage SPP1	1	0	44010	1	Viruses	11	43.7150647580095		10724	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Siphoviridae : Lambda-like viruses : unclassified Lambda-like viruses : Bacillus phage SPP1
kb|fm.3813	1351027041	Enterobacteria phage T5	0	Singlegenome	Reconstruction started	22	95	197	kb|g.8275	163	33	Enterobacteria phage T5	1	0	121750	1	Viruses	11	39.2698151950719		10726	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Siphoviridae : T5-like viruses : Enterobacteria phage T5
kb|fm.3822	1351027043	Enterobacteria phage HK022	0	Singlegenome	Reconstruction started	22	95	57	kb|g.8276	57	0	Enterobacteria phage HK022	1	0	40751	1	Viruses	11	49.4834482589384		10742	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Siphoviridae : Lambda-like viruses : Enterobacteria phage HK022
kb|fm.3834	1351027047	Streptococcus phage Cp-1	0	Singlegenome	Reconstruction started	22	95	43	kb|g.8277	28	15	Streptococcus phage Cp-1	1	0	19343	1	Viruses	11	38.8305847076462		10747	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Podoviridae : Picovirinae : unassigned Picovirinae : Streptococcus phage Cp-1
kb|fm.3818	1351027042	Rhodobacter blasticus	0	Singlegenome	Reconstruction started	22	95	3	kb|g.8278	3	0	Rhodobacter blasticus	1	1	3431	1	Bacteria	11	67.0358496065287		1075	Bacteria : Proteobacteria : Alphaproteobacteria : Rhodobacterales : Rhodobacteraceae : Rhodobacter : Rhodobacter blasticus
kb|fm.3840	1351027048	Enterobacteria phage P22	0	Singlegenome	Reconstruction started	22	95	75	kb|g.8279	72	3	Enterobacteria phage P22	1	0	41724	1	Viruses	11	47.09040360464		10754	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Podoviridae : P22-like viruses : Enterobacteria phage P22
kb|fm.660	1351014559	Bacillus weihenstephanensis KBAB4	0	Singlegenome	Reconstruction started	1244	1184	6133	kb|g.828	5949	150	Bacillus weihenstephanensis KBAB4	1	1	5872743	5	Bacteria	11	35.4831634893609		315730.11	Bacteria : Firmicutes : Bacillales : Bacillaceae : Bacillus : Bacillus cereus group : Bacillus weihenstephanensis KBAB4
kb|fm.3846	1351027051	Trichomonas vaginalis virus II	0	Singlegenome	Reconstruction started	22	95	3	kb|g.8280	2	0	Trichomonas vaginalis virus II	1	0	4674	1	Viruses	11	45.6996148908857		107571	Viruses : dsRNA viruses : Totiviridae : Trichomonasvirus : Trichomonas vaginalis virus 2
kb|fm.3828	1351027047	Enterobacteria phage T3	0	Singlegenome	Reconstruction started	24	97	55	kb|g.8281	55	0	Enterobacteria phage T3	1	0	38208	1	Viruses	11	49.9005443886097		10759	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Podoviridae : Autographivirinae : T7-like viruses : Enterobacteria phage T3
kb|fm.3802	1351027053	Enterobacteria phage T7	0	Singlegenome	Reconstruction started	23	95	65	kb|g.8282	60	5	Enterobacteria phage T7	1	0	39937	1	Viruses	11	48.3987279965946		10760	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Podoviridae : Autographivirinae : T7-like viruses : Enterobacteria phage T7
kb|fm.3835	1351027056	Bacillus phage B103	0	Singlegenome	Reconstruction started	22	95	17	kb|g.8283	17	0	Bacillus phage B103	1	0	18630	1	Viruses	11	37.6596886741814		10778	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Podoviridae : Picovirinae : Phi29-like viruses : Bacillus phage B103
kb|fm.3829	1351027054	Sorghum chlorotic spot virus	0	Singlegenome	Reconstruction started	22	95	8	kb|g.8284	7	0	Sorghum chlorotic spot virus	1	0	10296	2	Viruses	11	44.8232323232323		107804	Viruses : ssRNA positive-strand viruses, no DNA stage : Virgaviridae : Furovirus : Sorghum chlorotic spot virus
kb|fm.3841	1351027058	Minute virus of mice	0	Singlegenome	Reconstruction started	22	95	8	kb|g.8285	7	1	Minute virus of mice	1	0	5149	1	Viruses	11	42.1246844047388		10794	Viruses : ssDNA viruses : Parvoviridae : Parvovirinae : Parvovirus : Minute virus of mice
kb|fm.3847	1351027059	Porcine parvovirus	0	Singlegenome	Reconstruction started	22	95	8	kb|g.8286	5	2	Porcine parvovirus	1	0	5075	1	Viruses	11	37.8522167487685		10796	Viruses : ssDNA viruses : Parvoviridae : Parvovirinae : Parvovirus : Porcine parvovirus
kb|fm.3852	1351027060	Human parvovirus B19	0	Singlegenome	Reconstruction started	22	95	3	kb|g.8287	3	0	Human parvovirus B19	1	0	5594	1	Viruses	11	43.8684304612084		10798	Viruses : ssDNA viruses : Parvoviridae : Parvovirinae : Erythrovirus : Human parvovirus B19
kb|fm.3865	1351027064	Human adenovirus B	0	Singlegenome	Reconstruction started	22	95	40	kb|g.8288	40	0	Human adenovirus B	1	0	34794	1	Viruses	11	48.8762430304075		108098	Viruses : dsDNA viruses, no RNA stage : Adenoviridae : Mastadenovirus : Human adenovirus B
kb|fm.3859	1351027064	African cassava mosaic virus	0	Singlegenome	Reconstruction started	22	95	9	kb|g.8289	9	0	African cassava mosaic virus	1	0	5503	2	Viruses	11	42.1224786480102		10817	Viruses : ssDNA viruses : Geminiviridae : Begomovirus : African cassava mosaic virus
kb|fm.673	1351014562	Bacillus cytotoxicus NVH 391-98	0	Singlegenome	Reconstruction started	1196	1162	4369	kb|g.829	4213	145	Bacillus cytotoxicus NVH 391-98	1	1	4094159	2	Bacteria	11	35.8669997916544		315749.8	Bacteria : Firmicutes : Bacillales : Bacillaceae : Bacillus : Bacillus cereus group : Bacillus cytotoxicus NVH 391-98
kb|fm.3871	1351027066	Miscanthus streak virus	0	Singlegenome	Reconstruction started	22	95	5	kb|g.8290	5	0	Miscanthus streak virus	1	0	2672	1	Viruses	11	50.7110778443114		10825	Viruses : ssDNA viruses : Geminiviridae : Mastrevirus : Miscanthus streak virus
kb|fm.3804	1351027067	Potato yellow mosaic virus	0	Singlegenome	Reconstruction started	22	95	6	kb|g.8291	6	0	Potato yellow mosaic virus	1	0	5140	2	Viruses	11	43.307392996109		10827	Viruses : ssDNA viruses : Geminiviridae : Begomovirus : Potato yellow mosaic virus
kb|fm.3808	1351027068	Tomato golden mosaic virus	0	Singlegenome	Reconstruction started	22	95	7	kb|g.8292	7	0	Tomato golden mosaic virus	1	0	5096	2	Viruses	11	41.7189952904239		10831	Viruses : ssDNA viruses : Geminiviridae : Begomovirus : Tomato golden mosaic virus
kb|fm.3814	1351027070	Tomato yellow leaf curl virus	0	Singlegenome	Reconstruction started	22	95	6	kb|g.8293	6	0	Tomato yellow leaf curl virus	1	0	2781	1	Viruses	11	40.9564904710536		10832	Viruses : ssDNA viruses : Geminiviridae : Begomovirus : Tomato yellow leaf curl virus
kb|fm.3821	1351027074	Tomato mottle virus	0	Singlegenome	Reconstruction started	22	95	6	kb|g.8294	6	0	Tomato mottle virus	1	0	5145	2	Viruses	11	42.9543245869776		10835	Viruses : ssDNA viruses : Geminiviridae : Begomovirus : Tomato mottle virus
kb|fm.3817	1351027072	Bean dwarf mosaic virus	0	Singlegenome	Reconstruction started	22	95	6	kb|g.8295	6	0	Bean dwarf mosaic virus	1	0	5191	2	Viruses	11	44.5578886534386		10838	Viruses : ssDNA viruses : Geminiviridae : Begomovirus : Bean dwarf mosaic virus
kb|fm.3826	1351027074	Bean golden mosaic virus	0	Singlegenome	Reconstruction started	22	95	6	kb|g.8296	6	0	Bean golden mosaic virus	1	0	5197	2	Viruses	11	39.5228016163171		10839	Viruses : ssDNA viruses : Geminiviridae : Begomovirus : Bean golden mosaic virus
kb|fm.3833	1351027077	Beet curly top virus	0	Singlegenome	Reconstruction started	22	95	6	kb|g.8297	6	0	Beet curly top virus	1	0	2994	1	Viruses	11	39.4121576486306		10840	Viruses : ssDNA viruses : Geminiviridae : Curtovirus : Beet curly top virus
kb|fm.3839	1351027078	Enterobacteria phage G4	0	Singlegenome	Reconstruction started	22	95	14	kb|g.8298	11	3	Enterobacteria phage G4	1	0	5577	1	Viruses	11	45.6876456876457		10843	Viruses : ssDNA viruses : Microviridae : Microvirus : Enterobacteria phage G4
kb|fm.3851	1351027080	Enterobacteria phage phiX174	0	Singlegenome	Reconstruction started	22	95	13	kb|g.8299	11	2	Enterobacteria phage phiX174	1	0	5386	1	Viruses	11	44.764203490531		10847	Viruses : ssDNA viruses : Microviridae : Microvirus : Enterobacteria phage phiX174
kb|fm.666	1351014561	Bacillus pumilus SAFR-032	0	Singlegenome	Reconstruction started	1218	1163	3895	kb|g.830	3788	85	Bacillus pumilus SAFR-032	1	1	3704465	1	Bacteria	11	41.2869064763738		315750.8	Bacteria : Firmicutes : Bacillales : Bacillaceae : Bacillus : Bacillus pumilus SAFR-032
kb|fm.3845	1351027079	Enterobacteria phage phiK	0	Singlegenome	Reconstruction started	22	95	10	kb|g.8300	10	0	Enterobacteria phage phiK	1	0	6089	1	Viruses	11	44.9170635572344		10848	Viruses : ssDNA viruses : Microviridae : Microvirus : Enterobacteria phage phiK
